programcode,programname,subcode,subname,semester,slotno,exam date,exam timing,blockno,StudentCount
CS211,Bachelor of Engineering- Computer Science and Business System,LSO-441,SPANISH LANGUAGE - I,8,13,16-Mar-23,09:45 - 10:45,D2,2
CS211,Bachelor of Engineering- Computer Science and Business System,ECO-387,FOUNDATION COURSE IN SENSORS & IOT,8,13,16-Mar-23,09:45 - 10:45,D2,2
CS211,Bachelor of Engineering- Computer Science and Business System,TMO-351,EVENT PLANNING AND MANAGEMENT,8,13,16-Mar-23,09:45 - 10:45,D2,4
CS211,Bachelor of Engineering- Computer Science and Business System,LPO-463,LANGUAGE PUNJABI,8,13,16-Mar-23,09:45 - 10:45,D2,1
CS211,Bachelor of Engineering- Computer Science and Business System,EDO-471,INDIAN HISTORY,8,13,16-Mar-23,09:45 - 10:45,D2,4
CS211,Bachelor of Engineering- Computer Science and Business System,CEO-374,DISASTER MANAGEMENT,8,13,16-Mar-23,09:45 - 10:45,D2,6
CS211,Bachelor of Engineering- Computer Science and Business System,CST-495,SERVICES SCIENCE AND SERVICE OPERATIONAL MANAGEMENT,8,5,14-Mar-23,09:45 - 10:45,D2,42
CS211,Bachelor of Engineering- Computer Science and Business System,LEO-492,LITERATURE AND FILMS,8,13,16-Mar-23,09:45 - 10:45,D2,1
CS211,Bachelor of Engineering- Computer Science and Business System,CST-496,IT PROJECT MANAGEMENT,8,3,13-Mar-23,13:00 - 14:00,D2,42
CS211,Bachelor of Engineering- Computer Science and Business System,MEO-361,ROBOTICS AND AUTOMATION,8,13,16-Mar-23,09:45 - 10:45,NULL,1
CS211,Bachelor of Engineering- Computer Science and Business System,PEO-372,GREEN AND CLEAN ENERGY FOR SUSTAINABLE DEVELOPMENT,8,13,16-Mar-23,09:45 - 10:45,D2,7
CS211,Bachelor of Engineering- Computer Science and Business System,SPO-443,ADVANCE TECHNIQUES IN NANOTECHNOLOGY,8,13,16-Mar-23,09:45 - 10:45,D2,7
CS211,Bachelor of Engineering- Computer Science and Business System,EDO-472,PSYCHOLOGY OF LEARNERS,8,13,16-Mar-23,09:45 - 10:45,D2,3
CS211,Bachelor of Engineering- Computer Science and Business System,LFO-441,FRENCH LANGUAGE -I,8,13,16-Mar-23,09:45 - 10:45,D2,1
CS211,Bachelor of Engineering- Computer Science and Business System,EDO-457,SPECIAL EDUCATION,8,13,16-Mar-23,09:45 - 10:45,D2,7
CS211,Bachelor of Engineering- Computer Science and Business System,LAO-441,INDIAN PHILOSOPHY,8,13,16-Mar-23,09:45 - 10:45,D2,1
CS211,Bachelor of Engineering- Computer Science and Business System,CSJ-490,MARKETING RESEARCH AND MARKETING MANAGEMENT,8,7,14-Mar-23,13:00 - 14:00,D2,42
CS211,Bachelor of Engineering- Computer Science and Business System,ELO-412,ELECTRICAL ENERGY CONSERVATION AND AUDITING,8,13,16-Mar-23,09:45 - 10:45,NULL,1
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,21TDT-252,APTITUDE,4,3,13-Mar-23,13:00 - 14:00,D2,3
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,21CST-283,ADVANCED PROBABILITY AND STATISTICS,4,11,15-Mar-23,13:00 - 14:00,D2,3
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,21CSH-282,DESIGN AND ANALYSIS OF ALGORITHMS,4,5,14-Mar-23,09:45 - 10:45,D2,3
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,21CST-281,COMPUTER ORGANIZATION AND ARCHITECHTURE,4,7,14-Mar-23,13:00 - 14:00,D2,3
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,21CST-291,CLOUD FUNDAMENTAL,4,9,15-Mar-23,09:45 - 10:45,D2,3
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,21CSH-284,PROGRAMMING IN PYTHON,4,1,13-Mar-23,09:45 - 10:45,D2,3
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,20CST-397,NETWORK OPERATING SYSTEM,6,8,14-Mar-23,14:30 - 15:30,D2,1
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,20CSA-392,WEB SERVICES,6,6,14-Mar-23,11:15 - 12:15,D2,1
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,20CSA-383,AGILE DEVELOPMENT METHODOLOGIES,6,4,13-Mar-23,14:30 - 15:30,D2,1
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,20CST-390,THEORY OF COMPUTATION,6,10,15-Mar-23,11:15 - 12:15,D2,1
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,20TDY-352,APTITUDE,6,12,15-Mar-23,14:30 - 15:30,D2,1
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,PEO-372,GREEN AND CLEAN ENERGY FOR SUSTAINABLE DEVELOPMENT,8,13,16-Mar-23,09:45 - 10:45,D2,1
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,TMO-351,EVENT PLANNING AND MANAGEMENT,8,13,16-Mar-23,09:45 - 10:45,D2,1
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,CSA-486,CLOUD SECURITY,8,5,14-Mar-23,09:45 - 10:45,D2,2
CS214,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM-Cloud Computing -Lateral Entry,CST-488, ARTIFICIAL INTELLIGENCE AND  NATURAL LANGUAGE PROCESSING,8,3,13-Mar-23,13:00 - 14:00,D2,2
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,21CST-283,ADVANCED PROBABILITY AND STATISTICS,4,11,15-Mar-23,13:00 - 14:00,D2,5
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,21CST-281,COMPUTER ORGANIZATION AND ARCHITECHTURE,4,7,14-Mar-23,13:00 - 14:00,D2,5
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,21CST-288,DATA SECURITY GOVERNANCE AND COMPLIANCE,4,9,15-Mar-23,09:45 - 10:45,D2,5
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,21CSH-284,PROGRAMMING IN PYTHON,4,1,13-Mar-23,09:45 - 10:45,D2,5
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,21TDT-252,APTITUDE,4,3,13-Mar-23,13:00 - 14:00,D2,5
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,21CSH-282,DESIGN AND ANALYSIS OF ALGORITHMS,4,5,14-Mar-23,09:45 - 10:45,D2,5
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,20TDY-352,APTITUDE,6,12,15-Mar-23,14:30 - 15:30,D2,2
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,20CSB-391,BLOCKCHAIN TECHNOLOGY,6,4,13-Mar-23,14:30 - 15:30,D2,3
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,20CSB-392,IDENTITY AND ACCESS MANAGEMENT,6,6,14-Mar-23,11:15 - 12:15,D2,3
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,20CST-397,NETWORK OPERATING SYSTEM,6,8,14-Mar-23,14:30 - 15:30,D2,3
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,20CST-390,THEORY OF COMPUTATION,6,10,15-Mar-23,11:15 - 12:15,D2,3
CS215,Bachelor of Engineering in Computer Science and Engineering (Hons.) IBM- Information Security -Lateral Entry,20CSY-395,MOBILE TECHNOLOGIES,6,2,13-Mar-23,11:15 - 12:15,D2,1
CS216,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (Big Data and Analytics) (Lateral Entry) (In association with IBM),21TDT-252,APTITUDE,4,3,13-Mar-23,13:00 - 14:00,D2,1
CS216,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (Big Data and Analytics) (Lateral Entry) (In association with IBM),21CST-283,ADVANCED PROBABILITY AND STATISTICS,4,11,15-Mar-23,13:00 - 14:00,D2,1
CS216,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (Big Data and Analytics) (Lateral Entry) (In association with IBM),21CST-290,BUSINESS INTELLIGENCE,4,9,15-Mar-23,09:45 - 10:45,D2,1
CS216,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (Big Data and Analytics) (Lateral Entry) (In association with IBM),21CSH-284,PROGRAMMING IN PYTHON,4,1,13-Mar-23,09:45 - 10:45,D2,1
CS216,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (Big Data and Analytics) (Lateral Entry) (In association with IBM),21CST-281,COMPUTER ORGANIZATION AND ARCHITECHTURE,4,7,14-Mar-23,13:00 - 14:00,D2,1
CS216,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (Big Data and Analytics) (Lateral Entry) (In association with IBM),21CSH-282,DESIGN AND ANALYSIS OF ALGORITHMS,4,5,14-Mar-23,09:45 - 10:45,D2,1
CS216,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (Big Data and Analytics) (Lateral Entry) (In association with IBM),ASO-321,UNMANNED AIR VEHICLES,8,13,16-Mar-23,09:45 - 10:45,D2,1
CS216,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (Big Data and Analytics) (Lateral Entry) (In association with IBM),CSC-482,BIG DATA SECURITY,8,5,14-Mar-23,09:45 - 10:45,D2,2
CS216,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (Big Data and Analytics) (Lateral Entry) (In association with IBM),CST-488, ARTIFICIAL INTELLIGENCE AND  NATURAL LANGUAGE PROCESSING,8,3,13-Mar-23,13:00 - 14:00,D2,2
CS216,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (Big Data and Analytics) (Lateral Entry) (In association with IBM),LPO-463,LANGUAGE PUNJABI,8,13,16-Mar-23,09:45 - 10:45,D2,1
CS217,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM) (Lateral Entry),20CSD-385,ARTIFICIAL INTELLIGENCE,6,4,13-Mar-23,14:30 - 15:30,D2,3
CS217,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM) (Lateral Entry),20CST-390,THEORY OF COMPUTATION,6,10,15-Mar-23,11:15 - 12:15,D2,3
CS217,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM) (Lateral Entry),20CST-397,NETWORK OPERATING SYSTEM,6,8,14-Mar-23,14:30 - 15:30,D2,3
CS217,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM) (Lateral Entry),20CSD-384,MACHINE LEARNING,6,6,14-Mar-23,11:15 - 12:15,D2,3
CS217,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM) (Lateral Entry),20TDY-352,APTITUDE,6,12,15-Mar-23,14:30 - 15:30,D2,3
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),21CST-283,ADVANCED PROBABILITY AND STATISTICS,4,11,15-Mar-23,13:00 - 14:00,D2,8
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),21CSH-286,MACHINE LEARNING,4,9,15-Mar-23,09:45 - 10:45,D2,8
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),21TDT-252,APTITUDE,4,3,13-Mar-23,13:00 - 14:00,D2,8
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),21CSH-282,DESIGN AND ANALYSIS OF ALGORITHMS,4,5,14-Mar-23,09:45 - 10:45,D2,8
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),21CST-292,INTRODUCTION TO DATA SCIENCE,4,1,13-Mar-23,09:45 - 10:45,D2,8
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),21CST-281,COMPUTER ORGANIZATION AND ARCHITECHTURE,4,7,14-Mar-23,13:00 - 14:00,D2,8
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),20CSF-392,NATURAL LANGUAGE PROCESSING,6,6,14-Mar-23,11:15 - 12:15,D2,9
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),20TDY-352,APTITUDE,6,12,15-Mar-23,14:30 - 15:30,D2,7
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),20CSF-398,ARTIFICIAL INTELLIGENCE,6,4,13-Mar-23,14:30 - 15:30,D2,9
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),20CSY-395,MOBILE TECHNOLOGIES,6,2,13-Mar-23,11:15 - 12:15,D2,2
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),20CST-397,NETWORK OPERATING SYSTEM,6,8,14-Mar-23,14:30 - 15:30,D2,9
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),20CST-390,THEORY OF COMPUTATION,6,10,15-Mar-23,11:15 - 12:15,D2,9
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),CSF-486,VIRTUAL REALITY,8,7,14-Mar-23,13:00 - 14:00,D2,2
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),EDO-470,VEDIC MATHEMATICS,8,13,16-Mar-23,09:45 - 10:45,D2,1
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),CSF-491,OPTIMIZATION TECHNIQUES IN MACHINE LEARNING,8,3,13-Mar-23,13:00 - 14:00,D2,2
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),CST-485,HUMAN COMPUTER INTERACTION,8,5,14-Mar-23,09:45 - 10:45,D2,2
CS220,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with specialization in Artificial Intelligence and Machine Learning) (In association with IBM) (Lateral Entry),TMO-351,EVENT PLANNING AND MANAGEMENT,8,13,16-Mar-23,09:45 - 10:45,D2,1
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),22SZT-148,BIOLOGY FOR ENGINEERS,2,10,15-Mar-23,11:15 - 12:15,C1,686
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),22CSH-103,OBJECT ORIENTED PROGRAMMING USING C++,2,8,14-Mar-23,14:30 - 15:30,C1,686
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),22ECH-101,DIGITAL ELECTRONICS,2,12,15-Mar-23,14:30 - 15:30,C1,686
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),22SMT-125,MATHEMATICS – II,2,6,14-Mar-23,11:15 - 12:15,C1,686
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),21CST-292,INTRODUCTION TO DATA SCIENCE,4,1,13-Mar-23,09:45 - 10:45,D2,824
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),21CST-283,ADVANCED PROBABILITY AND STATISTICS,4,11,15-Mar-23,13:00 - 14:00,D2,824
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),21CSH-282,DESIGN AND ANALYSIS OF ALGORITHMS,4,5,14-Mar-23,09:45 - 10:45,D2,824
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),21TDT-252,APTITUDE,4,3,13-Mar-23,13:00 - 14:00,D2,824
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),21CSH-286,MACHINE LEARNING,4,9,15-Mar-23,09:45 - 10:45,D2,824
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),21CST-281,COMPUTER ORGANIZATION AND ARCHITECHTURE,4,7,14-Mar-23,13:00 - 14:00,D2,824
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),20CSF-392,NATURAL LANGUAGE PROCESSING,6,6,14-Mar-23,11:15 - 12:15,D2,373
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),20CSF-398,ARTIFICIAL INTELLIGENCE,6,4,13-Mar-23,14:30 - 15:30,D2,373
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),20TDY-352,APTITUDE,6,12,15-Mar-23,14:30 - 15:30,D2,357
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),20CST-390,THEORY OF COMPUTATION,6,10,15-Mar-23,11:15 - 12:15,D2,373
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),20CST-397,NETWORK OPERATING SYSTEM,6,8,14-Mar-23,14:30 - 15:30,D2,373
CS221,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Artificial Intelligence and Machine Learning) (In association with IBM),20CSY-395,MOBILE TECHNOLOGIES,6,2,13-Mar-23,11:15 - 12:15,D2,16
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),22CSH-103,OBJECT ORIENTED PROGRAMMING USING C++,2,8,14-Mar-23,14:30 - 15:30,C1,42
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),22SPH-141,PHYSICS FOR ENGINEERS,2,4,13-Mar-23,14:30 - 15:30,C1,42
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),22SMT-125,MATHEMATICS – II,2,6,14-Mar-23,11:15 - 12:15,C1,42
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),22ELH-101,BASIC ELECTRICAL AND ELECTRONICS ENGINEERING,2,2,13-Mar-23,11:15 - 12:15,C1,42
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),21CST-281,COMPUTER ORGANIZATION AND ARCHITECHTURE,4,7,14-Mar-23,13:00 - 14:00,D2,66
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),21CST-297,INTRODUCTION TO CLOUD COMPUTING,4,9,15-Mar-23,09:45 - 10:45,D2,66
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),21CSH-284,PROGRAMMING IN PYTHON,4,1,13-Mar-23,09:45 - 10:45,D2,66
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),21CSH-282,DESIGN AND ANALYSIS OF ALGORITHMS,4,5,14-Mar-23,09:45 - 10:45,D2,66
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),21TDT-252,APTITUDE,4,3,13-Mar-23,13:00 - 14:00,D2,66
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),20CSD-384,MACHINE LEARNING,6,6,14-Mar-23,11:15 - 12:15,D2,69
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),20CSY-395,MOBILE TECHNOLOGIES,6,2,13-Mar-23,11:15 - 12:15,D2,4
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),20CST-390,THEORY OF COMPUTATION,6,10,15-Mar-23,11:15 - 12:15,D2,69
CS222,Bachelor of Engineering (Computer Science and Engineering) (Hons.) (with Specialization in Internet of Things) (In association with IBM),20CST-397,NETWORK OPERATING SYSTEM,6,8,14-Mar-23,14:30 - 15:30,D2,69
